Age,d180,d180N,L*,SST,Alkane,Alkanol,Sediment,Red,Green,Blue,Grey
1098,4.276,-0.939204556,-1.7843091269999998,-0.098473695,0.4548538,0.212638374,0.649749052,0.0,0.0,0.0,0.0
1100,4.082,-0.550303236,-1.293936312,-0.10007228,0.476176265,0.200696076,0.668796604,0.0,0.0,0.0,0.0
1102,4.026,-0.43804306200000004,-0.634663988,-0.092692217,0.46522687799999995,0.195217014,0.681880543,0.0,0.0,0.0,0.0
1104,3.928,-0.24158775600000001,-0.22232548300000002,-0.085812425,0.46248067299999995,0.195217014,0.6945705320000001,0.0,0.0,0.0,0.0
1106,3.862,-0.109281121,-0.039536472,-0.075264299,0.459432259,0.195217014,0.7098068740000001,0.0,0.0,0.0,0.0
1108,3.65,0.315703826,-0.187631272,-0.062604603,0.444672743,0.195217014,0.707964653,0.0,0.0,0.0,0.0
1110,3.8480000000000003,-0.081216078,-0.511203019,-0.057421256,0.44310428399999996,0.20214017199999998,0.697028784,0.0,0.0,0.0,0.0
1112,3.84,-0.06517891,-0.317891162,-0.059260839,0.46135239200000006,0.20214017199999998,0.6782330809999999,0.0,0.0,0.0,0.0
1114,4.122,-0.630489076,-0.449932173,-0.049364562,0.44851348700000004,0.20214017199999998,0.707578336,0.0,0.0,0.0,0.0
1116,4.1419999999999995,-0.670581995,-0.616070794,-0.042949543,0.438289585,0.20214017199999998,0.735172553,0.0,0.0,0.0,0.0
1118,4.197,-0.7808375240000001,-0.730073862,-0.037388731,0.421285911,0.20214017199999998,0.764430025,0.0,0.0,0.0,0.0
1120,4.088,-0.5623311120000001,-1.198991957,-0.026218798999999997,0.422291706,0.20723775100000003,0.762402858,0.0,0.0,0.0,0.0
1122,4.473,-1.3341198140000001,-1.903830596,-0.01573697,0.45981588799999995,0.20723775100000003,0.730643125,0.0,0.0,0.0,0.0
1124,4.345,-1.077525129,-1.992733571,0.000521091,0.457580904,0.20723775100000003,0.7128005590000001,0.0,0.0,0.0,0.0
1126,4.505,-1.398268485,-1.9510140230000002,0.00297293,0.44181091200000006,0.20723775100000003,0.710534986,0.0,0.0,0.0,0.0
1128,4.378,-1.143678446,-1.9828035130000001,0.004063792,0.43522702399999996,0.204550295,0.708585872,0.0,0.0,0.0,0.0
1130,4.32,-1.027408979,-1.6066081190000001,0.008906964,0.44595471799999997,0.19005674600000003,0.700162335,0.0,0.0,0.0,0.0
1132,4.051,-0.48815921100000004,-1.474850542,0.008869273,0.43569720799999995,0.19005674600000003,0.687429567,0.0,0.0,0.0,0.0
1134,4.224,-0.834962965,-1.535378638,0.0077343,0.458859678,0.18311229,0.67699105,0.0,0.0,0.0,0.0
1136,4.205,-0.796874692,-1.6240190019999998,0.004261248,0.510411641,0.181638231,0.6664353270000001,0.0,0.0,0.0,0.0
1138,4.043,-0.472122043,-1.1902045,0.001237886,0.5230475,0.181638231,0.664326917,0.0,0.0,0.0,0.0
1140,4.021,-0.42801983200000004,-1.22838221,0.010973081,0.496961625,0.181638231,0.677993209,0.0,0.0,0.0,0.0
1142,3.969,-0.323778241,-1.061069945,0.01983472,0.480535665,0.181638231,0.6900371059999999,0.0,0.0,0.0,0.0
1144,3.9930000000000003,-0.37188974399999997,-0.67147872,0.024945501000000002,0.479254466,0.17233981399999998,0.6955432020000001,0.0,0.0,0.0,0.0
1146,3.864,-0.113290413,-0.675380745,0.035556974,0.46650633399999997,0.16630002,0.696963016,0.0,0.0,0.0,0.0
1148,4.015,-0.415991956,-0.399098314,0.04453031599999999,0.456736087,0.16630002,0.694733376,0.0,0.0,0.0,0.0
1150,3.799,0.017011575,-0.315531774,0.053523287999999995,0.483204852,0.16630002,0.696228375,0.0,0.0,0.0,0.0
1152,3.77,0.07514630900000001,0.126066899,0.061573694000000005,0.486203567,0.16914826100000002,0.6975940540000001,0.0,0.0,0.0,0.0
1154,3.763,0.089178831,0.328742594,0.072722475,0.47263339299999996,0.169726977,0.6953100609999999,0.0,0.0,0.0,0.0
1156,3.785,0.045076619000000005,0.157490821,0.079957826,0.460014042,0.169726977,0.692091998,0.0,0.0,0.0,0.0
1158,3.682,0.251555155,0.43729809399999997,0.081235355,0.45414589899999996,0.169726977,0.684877162,0.0,0.0,0.0,0.0
1160,3.596,0.423954709,0.461178862,0.089204668,0.44294580899999997,0.169726977,0.6731861090000001,0.0,0.0,0.0,0.0
1162,3.6010000000000004,0.413931479,0.37821561600000003,0.09302116199999999,0.426698181,0.169726977,0.654952161,0.0,0.0,0.0,0.0
1164,3.647,0.32171776399999996,0.31763881899999996,0.09143126,0.41201449700000004,0.169726977,0.638745336,0.0,0.0,0.0,0.0
1166,3.535,0.546238114,0.315173964,0.09327008,0.40020173,0.169726977,0.627574124,0.0,0.0,0.0,0.0
1168,3.5639999999999996,0.48810338,0.192782974,0.091943312,0.400607121,0.169726977,0.618347048,0.0,0.0,0.0,0.0
1170,3.6,0.415936125,0.453656085,0.095152101,0.401995977,0.169726977,0.613515746,0.0,0.0,0.0,0.0
1172,3.733,0.14931821,0.247057494,0.101035363,0.3980232,0.169726977,0.603589646,0.0,0.0,0.0,0.0
1174,3.765,0.085169539,0.399227512,0.09956527300000001,0.40298054899999997,0.169726977,0.595718832,0.0,0.0,0.0,0.0
1176,3.742,0.131276396,0.177186966,0.097163575,0.41852317,0.178027312,0.596210275,0.0,0.0,0.0,0.0
1178,3.7960000000000003,0.023025512999999997,0.092926525,0.100603389,0.438002615,0.178027312,0.611217958,0.0,0.0,0.0,0.0
1180,3.6010000000000004,0.413931479,0.081844616,0.113712536,0.455010171,0.178027312,0.633045206,0.0,0.0,0.0,0.0
1182,3.8369999999999997,-0.059164972,0.22036848,0.11981399699999999,0.45783372899999997,0.178027312,0.650056239,0.0,0.0,0.0,0.0
1184,3.654,0.30768524199999997,0.304113921,0.123890154,0.44624418299999996,0.178027312,0.668415772,0.0,0.0,0.0,0.0
1186,3.767,0.081160247,0.0024951120000000003,0.12596654699999998,0.43788553399999997,0.178027312,0.6831500229999999,0.0,0.0,0.0,0.0
1188,3.674,0.267592323,0.32355844699999997,0.12979496,0.42665664799999997,0.178027312,0.6747934329999999,0.0,0.0,0.0,0.0
1190,4.047,-0.48014062700000004,0.367037871,0.129946283,0.41775523700000006,0.18185587,0.664073318,0.0,0.0,0.0,0.0
1192,4.141,-0.668577349,0.179348505,0.138179305,0.399875185,0.185662082,0.645371421,0.0,0.0,0.0,0.0
1194,4.274,-0.9351952640000001,0.097220529,0.146392251,0.381916882,0.185662082,0.62811259,0.0,0.0,0.0,0.0
1196,4.322,-1.031418271,-0.40731334,0.161344041,0.37807912299999996,0.185662082,0.609643238,0.0,0.0,0.0,0.0
1198,4.394,-1.175752782,-1.904480943,0.17625376199999998,0.370263181,0.185662082,0.5947326039999999,0.0,0.0,0.0,0.0
1200,4.415,-1.217850347,-0.948002135,0.18333860600000002,0.35978249,0.185662082,0.579664304,0.0,0.0,0.0,0.0
1202,4.202,-0.7908607540000001,-1.094812503,0.19054883600000003,0.351196815,0.185662082,0.560624832,0.0,0.0,0.0,0.0
1204,4.3389999999999995,-1.065497253,-1.540489056,0.20617224,0.33847856299999995,0.182628158,0.543581176,0.0,0.0,0.0,0.0
1206,4.158,-0.7026563309999999,-1.901851411,0.21806172899999998,0.33317757600000003,0.175355663,0.528994773,0.0,0.0,0.0,0.0
1208,4.321000000000001,-1.029413625,-1.4107834119999998,0.23283569399999998,0.324818145,0.16862615600000003,0.5192968720000001,0.0,0.0,0.0,0.0
1210,4.203,-0.7928654,-1.022855173,0.24292173399999997,0.312904657,0.164560412,0.511424859,0.0,0.0,0.0,0.0
1212,4.082,-0.550303236,-1.358156599,0.250830507,0.308424185,0.164560412,0.503376126,0.0,0.0,0.0,0.0
1214,4.1,-0.586386864,-1.3396858109999998,0.258198278,0.298521976,0.164560412,0.493846395,0.0,0.0,0.0,0.0
1216,3.822,-0.029095282000000004,-1.491987931,0.266272981,0.29321570199999997,0.156876033,0.488515486,0.0,0.0,0.0,0.0
1218,3.733,0.14931821,-1.214693979,0.261475752,0.286792625,0.156876033,0.483599496,0.0,0.0,0.0,0.0
1220,3.9730000000000003,-0.331796825,-1.026591208,0.264061933,0.277546397,0.156876033,0.480381805,0.0,0.0,0.0,0.0
1222,3.892,-0.169420501,-1.299460289,0.270508857,0.269012446,0.156876033,0.478873082,0.0,0.0,0.0,0.0
1224,3.759,0.09719741400000001,-1.258201152,0.27890939,0.249304108,0.128309724,0.478873361,0.0,0.0,0.0,0.0
1226,3.597,0.421950063,-1.035897612,0.28193602100000004,0.239374375,0.128309724,0.479005862,0.0,0.0,0.0,0.0
1228,3.565,0.486098734,-0.26706419800000003,0.286338126,0.221171504,0.128309724,0.47790098200000003,0.0,0.0,0.0,0.0
1230,3.425,0.766749171,0.172271332,0.288308535,0.21420907100000003,0.128309724,0.47662665200000004,0.0,0.0,0.0,0.0
1232,3.408,0.800828153,0.394704171,0.29169959999999995,0.20563471,0.135272408,0.457462596,0.0,0.0,0.0,0.0
1234,3.339,0.939148725,0.46779544799999995,0.296761563,0.193226195,0.136124512,0.438336935,0.0,0.0,0.0,0.0
1236,3.366,0.8850232840000001,0.5619246170000001,0.302446118,0.181491868,0.136124512,0.41089380700000006,0.0,0.0,0.0,0.0
1238,3.373,0.870990762,0.19930983600000002,0.302877408,0.18270443,0.136124512,0.408628005,0.0,0.0,0.0,0.0
1240,3.333,0.9511766009999999,0.40221779399999996,0.30322641699999997,0.185087268,0.136124512,0.408375925,0.0,0.0,0.0,0.0
1242,3.467,0.68255404,-0.135572665,0.303831962,0.187294839,0.136124512,0.408122949,0.0,0.0,0.0,0.0
1244,3.8710000000000004,-0.127322935,-0.592149757,0.303831962,0.187294839,0.136124512,0.408122949,0.0,0.0,0.0,0.0
1246,4.077,-0.540280007,-1.532807891,0.306382276,0.18379267600000002,0.136124512,0.40786907299999997,0.0,0.0,0.0,0.0
1248,4.356,-1.099576235,-1.9858310609999998,0.312447889,0.17882899,0.131250113,0.40761429200000004,0.0,0.0,0.0,0.0
1250,4.313,-1.0133764570000001,-1.827436684,0.31647908,0.17052293899999998,0.131250113,0.407167259,0.0,0.0,0.0,0.0
1252,4.249,-0.885079115,-1.59624707,0.31647908,0.17052293899999998,0.131250113,0.407167259,0.0,0.0,0.0,0.0
1254,4.27,-0.92717668,-1.9431963909999999,0.321928459,0.15873093,0.11653864800000001,0.406494994,0.0,0.0,0.0,0.0
1256,4.107,-0.600419386,-1.552608941,0.321928459,0.15873093,0.11653864800000001,0.406494994,0.0,0.0,0.0,0.0
1258,3.903,-0.19147160600000002,-1.5373062069999999,0.32526279199999997,0.15169615,0.102676685,0.40582032100000004,0.0,0.0,0.0,0.0
1260,3.87,-0.125318289,-1.729676391,0.32526279199999997,0.15169615,0.102676685,0.40582032100000004,0.0,0.0,0.0,0.0
1262,4.067,-0.520233547,-0.8123958790000001,0.33029151100000004,0.13332203,0.082732417,0.40514322399999997,0.0,0.0,0.0,0.0
1264,3.9539999999999997,-0.29370855100000004,-0.33026611899999997,0.33029151100000004,0.13332203,0.082732417,0.40514322399999997,0.0,0.0,0.0,0.0
1266,3.9160000000000004,-0.21753200399999997,-0.45393773,0.332309586,0.12409651099999999,0.0867724,0.40446369299999996,0.0,0.0,0.0,0.0
1268,3.907,-0.19949019,0.582130235,0.332309586,0.12409651099999999,0.0867724,0.40446369299999996,0.0,0.0,0.0,0.0
1270,3.843,-0.071192848,0.558966603,0.334180377,0.12539868699999998,0.0867724,0.403781712,0.0,0.0,0.0,0.0
1272,3.812,-0.009048822,0.615442508,0.334180377,0.12539868699999998,0.0867724,0.403781712,0.0,0.0,0.0,0.0
1274,3.84,-0.06517891,0.054270520999999995,0.335004619,0.12741526,0.0867724,0.403097269,0.0,0.0,0.0,0.0
1276,3.7110000000000003,0.193420421,0.261688276,0.335004619,0.12741526,0.0867724,0.403097269,0.0,0.0,0.0,0.0
1278,3.67,0.275610907,0.2103039,0.33732673399999996,0.12954546,0.101367939,0.40172094399999997,0.0,0.0,0.0,0.0
1280,3.56,0.49612196399999997,-0.0188583,0.33732673399999996,0.12954546,0.101367939,0.40172094399999997,0.0,0.0,0.0,0.0
1282,3.6510000000000002,0.31369918,-0.283837088,0.338688451,0.13056452400000002,0.101367939,0.401029035,0.0,0.0,0.0,0.0
1284,3.84,-0.06517891,-0.972595772,0.339874836,0.129031474,0.101367939,0.400592519,0.0,0.0,0.0,0.0
1286,3.971,-0.327787533,-1.327227575,0.340575794,0.12812569599999998,0.101367939,0.40033461,0.0,0.0,0.0,0.0
1288,4.261,-0.909134867,-1.144523921,0.34232756299999995,0.12414854,0.101007391,0.399816913,0.0,0.0,0.0,0.0
1290,4.353,-1.093562297,-1.453957744,0.346374456,0.109976176,0.10088254699999999,0.37540767700000005,0.0,0.0,0.0,0.0
1292,4.143,-0.672586641,-1.6849718809999998,0.348794609,0.08965404199999999,0.10088254699999999,0.368484693,0.0,0.0,0.0,0.0
1294,3.95,-0.285689967,-1.529301755,0.35117388,0.071335251,0.10088254699999999,0.364851858,0.0,0.0,0.0,0.0
1296,4.206,-0.798879338,-1.167111175,0.357178822,0.046275807999999995,0.060091997,0.35638142700000003,0.0,0.0,0.0,0.0
1298,4.144,-0.674591287,-0.21860803899999998,0.357750722,0.042560237,0.056207183,0.342171688,0.0,0.0,0.0,0.0
1300,4.072,-0.5302567770000001,0.22240680699999998,0.35812265600000004,0.034191226,0.056207183,0.325326267,0.0,0.0,0.0,0.0
1302,4.056,-0.49818244100000003,-0.181372543,0.358905883,0.024180231,0.056207183,0.313272072,0.0,0.0,0.0,0.0
1304,3.967,-0.31976894899999997,0.114674391,0.358905883,0.011345173,0.056207183,0.295949983,0.0,0.0,0.0,0.0
1306,3.887,-0.159397271,0.296839054,0.36006468799999997,0.00149098,0.062976209,0.283330283,0.0,0.0,0.0,0.0
1308,3.801,0.013002283,0.383763835,0.36084186799999995,-0.007484918,0.062976209,0.281740007,0.0,0.0,0.0,0.0
1310,3.65,0.315703826,0.35461713899999997,0.36106312100000004,-0.018209301,0.062976209,0.28530380899999996,0.0,0.0,0.0,0.0
1312,3.69,0.23551798699999998,0.321774514,0.361104243,-0.02539367,0.062976209,0.275276207,0.0,0.0,0.0,0.0
1314,3.708,0.19943435899999998,0.16680606,0.36051219799999995,-0.034386205,0.071002999,0.24567178,0.0,0.0,0.0,0.0
1316,3.591,0.433977939,0.14680137,0.36051219799999995,-0.036045844,0.071002999,0.23958438199999998,0.0,0.0,0.0,0.0
1318,3.7310000000000003,0.153327502,-0.49930199,0.360832825,-0.035176958,0.071002999,0.239180064,0.0,0.0,0.0,0.0
1320,3.946,-0.277671383,-0.725963968,0.360997271,-0.034731318,0.071002999,0.237885213,0.0,0.0,0.0,0.0
1322,3.9389999999999996,-0.263638862,-0.694902177,0.36101454899999996,-0.034695051,0.071237643,0.235856197,0.0,0.0,0.0,0.0
1324,3.992,-0.36988509799999997,-0.6896324290000001,0.361244644,-0.034212072999999996,0.074362409,0.23621725300000002,0.0,0.0,0.0,0.0
1326,3.998,-0.38191297399999996,-0.8376057640000001,0.361663667,-0.035661404,0.074362409,0.23533443699999998,0.0,0.0,0.0,0.0
1328,4.093,-0.572354342,-1.274631541,0.36212078299999995,-0.037242493,0.074362409,0.234580901,0.0,0.0,0.0,0.0
1330,4.059,-0.504196379,-1.554750166,0.36212078299999995,-0.037242493,0.074362409,0.23241905899999998,0.0,0.0,0.0,0.0
1332,4.024,-0.43403377,-1.559506309,0.364547333,-0.051469355,0.06697341799999999,0.23498631399999997,0.0,0.0,0.0,0.0
1334,4.187,-0.7607910640000001,-1.5524541840000001,0.364547333,-0.051469355,0.06697341799999999,0.23498631399999997,0.0,0.0,0.0,0.0
1336,4.1930000000000005,-0.77281894,-1.3155940659999998,0.364547333,-0.051469355,0.06697341799999999,0.23498631399999997,0.0,0.0,0.0,0.0
1338,4.098,-0.5823775720000001,-0.985257542,0.368225023,-0.05771432,0.06599878099999999,0.230345243,0.0,0.0,0.0,0.0
1340,4.147,-0.680605225,-0.935497701,0.37487565799999994,-0.066920253,0.06599878099999999,0.221018477,0.0,0.0,0.0,0.0
1342,4.12,-0.626479784,-0.8853986999999999,0.37487565799999994,-0.066920253,0.06599878099999999,0.221018477,0.0,0.0,0.0,0.0
1344,3.883,-0.15137868699999998,0.035904706,0.376680258,-0.067561235,0.07010525599999999,0.216332637,0.0,0.0,0.0,0.0
1346,3.8569999999999998,-0.099257891,0.29070835899999997,0.376559731,-0.066512221,0.07010525599999999,0.213719712,0.0,0.0,0.0,0.0
1348,3.6719999999999997,0.271601615,0.50624188,0.376463418,-0.065673958,0.07010525599999999,0.21163173100000002,0.0,0.0,0.0,0.0
1350,3.5860000000000003,0.444001169,0.49210335,0.37637122,-0.064268055,0.07010525599999999,0.206915685,0.0,0.0,0.0,0.0
1352,3.486,0.644465767,0.533679861,0.376342104,-0.064148915,0.070923745,0.206494205,0.0,0.0,0.0,0.0
1354,3.412,0.7928095690000001,0.6632251339999999,0.376044379,-0.062930665,0.079293081,0.20218442600000003,0.0,0.0,0.0,0.0
1356,3.5,0.6164007229999999,0.65203202,0.37481112,-0.060517189000000006,0.088669747,0.19743788,0.0,0.0,0.0,0.0
1358,3.551,0.514163778,0.460245981,0.37481112,-0.060517189000000006,0.088669747,0.19743788,0.0,0.0,0.0,0.0
1360,3.628,0.359806038,-0.060711259000000004,0.372960921,-0.05901101,0.088669747,0.192675973,0.0,0.0,0.0,0.0
1362,3.7969999999999997,0.021020867000000002,0.06534821099999999,0.37258851200000004,-0.057842314000000006,0.088669747,0.189597107,0.0,0.0,0.0,0.0
1364,3.984,-0.353847931,-0.030804063,0.372022361,-0.055850582999999995,0.088669747,0.183105777,0.0,0.0,0.0,0.0
1366,3.988,-0.361866515,-0.311644634,0.37166891700000004,-0.055215544000000005,0.09564551,0.178297337,0.0,0.0,0.0,0.0
1368,4.184,-0.7547771259999999,-0.7132554940000001,0.371717164,-0.05560529,0.09604556199999999,0.177437835,0.0,0.0,0.0,0.0
1370,4.0360000000000005,-0.458089521,-1.066512422,0.371939714,-0.057403064000000004,0.09789087199999999,0.17347323399999998,0.0,0.0,0.0,0.0
1372,4.284,-0.9552417240000001,-1.048905551,0.37400598399999996,-0.062643733,0.09789087199999999,0.17230416199999998,0.0,0.0,0.0,0.0
1374,4.206,-0.798879338,-1.098010229,0.376714922,-0.07113009,0.088261243,0.17113126899999997,0.0,0.0,0.0,0.0
1376,4.082,-0.550303236,-0.373479785,0.376868718,-0.07120857400000001,0.088261243,0.170942713,0.0,0.0,0.0,0.0
1378,4.197,-0.7808375240000001,-0.6385399829999999,0.37794929200000005,-0.072230308,0.088026534,0.169789722,0.0,0.0,0.0,0.0
1380,4.053999999999999,-0.494173149,-0.21301923899999997,0.379641467,-0.075992403,0.086579998,0.16877394699999998,0.0,0.0,0.0,0.0
1382,3.965,-0.31575965699999997,0.43270034399999996,0.37973568700000004,-0.075777191,0.08727963300000001,0.1686555,0.0,0.0,0.0,0.0
1384,3.823,-0.031099928,0.065377301,0.380583668,-0.07384028,0.093576343,0.16758948,0.0,0.0,0.0,0.0
1386,3.722,0.17136931600000002,0.36193975799999994,0.380604679,-0.073739199,0.093576343,0.16751770800000002,0.0,0.0,0.0,0.0
1388,3.614,0.387871081,0.577043997,0.380931543,-0.072166645,0.093576343,0.166401116,0.0,0.0,0.0,0.0
1390,3.719,0.177383254,0.678749513,0.383446155,-0.069964161,0.09376476,0.16518515,0.0,0.0,0.0,0.0
1392,3.588,0.43999187700000003,0.51201153,0.383583061,-0.068010945,0.10309139199999999,0.164012624,0.0,0.0,0.0,0.0
1394,3.701,0.21346688100000002,0.212120888,0.383583061,-0.068010945,0.10309139199999999,0.164012624,0.0,0.0,0.0,0.0
1396,3.542,0.5322055920000001,-0.040173684,0.38527562600000004,-0.067660556,0.10309139199999999,0.162812455,0.0,0.0,0.0,0.0
1398,3.495,0.626423953,0.078122274,0.38527562600000004,-0.067660556,0.10309139199999999,0.162812455,0.0,0.0,0.0,0.0
1400,3.556,0.504140548,-0.018922368000000002,0.386466917,-0.066308098,0.10309139199999999,0.161608313,0.0,0.0,0.0,0.0
1402,3.6460000000000004,0.32372241,-0.135760349,0.386466917,-0.066308098,0.10309139199999999,0.161608313,0.0,0.0,0.0,0.0
1404,3.714,0.18740648399999998,-0.6984801759999999,0.387094201,-0.065314227,0.10309139199999999,0.160400177,0.0,0.0,0.0,0.0
1406,3.9760000000000004,-0.33781076299999996,-0.896557717,0.387094201,-0.065314227,0.10309139199999999,0.160400177,0.0,0.0,0.0,0.0
1408,3.965,-0.31575965699999997,-0.614090727,0.390033654,-0.070909196,0.102270465,0.15918802699999998,0.0,0.0,0.0,0.0
1410,4.2219999999999995,-0.830953673,-0.6664969829999999,0.390033654,-0.070909196,0.102270465,0.15918802699999998,0.0,0.0,0.0,0.0
1412,4.359,-1.105590172,-0.84096846,0.391083395,-0.076574784,0.086016074,0.157971843,0.0,0.0,0.0,0.0
1414,4.217,-0.820930444,-0.31758617100000003,0.391083395,-0.076574784,0.086016074,0.157971843,0.0,0.0,0.0,0.0
1416,3.955,-0.295713197,-0.639685276,0.391083395,-0.076574784,0.086016074,0.157971843,0.0,0.0,0.0,0.0
1418,3.842,-0.069188202,-0.8438811159999999,0.391083395,-0.076574784,0.086016074,0.157971843,0.0,0.0,0.0,0.0
1420,3.964,-0.31375501100000003,-0.7404762659999999,0.391083395,-0.076574784,0.086016074,0.157971843,0.0,0.0,0.0,0.0
1422,3.805,0.004983699,0.333642183,0.3912963,-0.076523385,0.08766684300000001,0.159168051,0.0,0.0,0.0,0.0
1424,3.747,0.121253166,0.540930094,0.392553411,-0.075928626,0.092506025,0.165248741,0.0,0.0,0.0,0.0
1426,3.719,0.177383254,0.659914059,0.393080775,-0.07555864400000001,0.092506025,0.16739326599999999,0.0,0.0,0.0,0.0
1428,3.5669999999999997,0.48208944200000003,0.7068997640000001,0.392970603,-0.075312552,0.092506025,0.16799537399999998,0.0,0.0,0.0,0.0
1430,3.513,0.590340325,0.785867215,0.3922145,-0.07362363799999999,0.092506025,0.172127609,0.0,0.0,0.0,0.0
1432,3.3819999999999997,0.852948948,0.7912465609999999,0.3922145,-0.07362363799999999,0.092506025,0.172127609,0.0,0.0,0.0,0.0
1434,3.39,0.83691178,0.717633124,0.3922145,-0.07362363799999999,0.092506025,0.172127609,0.0,0.0,0.0,0.0
1436,3.227,1.163669075,0.5563616889999999,0.392397045,-0.07128677,0.092506025,0.176877814,0.0,0.0,0.0,0.0
1438,3.2430000000000003,1.131594739,0.34206116700000005,0.392397045,-0.07128677,0.092506025,0.176877814,0.0,0.0,0.0,0.0
1440,3.2880000000000003,1.04138567,0.69804132,0.392397045,-0.07128677,0.092506025,0.176877814,0.0,0.0,0.0,0.0
1442,3.338,0.941153371,0.764067102,0.391248109,-0.069018513,0.102048871,0.181643958,0.0,0.0,0.0,0.0
1444,3.3339999999999996,0.949171955,0.620595074,0.391248109,-0.069018513,0.102048871,0.181643958,0.0,0.0,0.0,0.0
1446,3.35,0.91709762,0.600143315,0.391248109,-0.069018513,0.102048871,0.181643958,0.0,0.0,0.0,0.0
1448,3.342,0.9331347870000001,0.492819609,0.390060426,-0.066907354,0.102048871,0.186426123,0.0,0.0,0.0,0.0
1450,3.4989999999999997,0.618405369,-0.143231321,0.390060426,-0.066907354,0.102048871,0.186426123,0.0,0.0,0.0,0.0
1452,3.826,-0.037113866,-0.743540042,0.390060426,-0.066907354,0.102048871,0.186426123,0.0,0.0,0.0,0.0
1454,4.25,-0.887083761,-1.528566914,0.394138621,-0.068642085,0.104289688,0.19078762100000002,0.0,0.0,0.0,0.0
1456,4.311,-1.009367165,-2.090980896,0.39454702,-0.068815805,0.104514088,0.19122439,0.0,0.0,0.0,0.0
1458,4.238,-0.8630280090000001,-1.4831195369999999,0.39490665,-0.06897684400000001,0.104514088,0.19122406600000003,0.0,0.0,0.0,0.0
1460,4.099,-0.584382218,-1.291973942,0.399048745,-0.070831635,0.104514088,0.191220334,0.0,0.0,0.0,0.0
1462,4.071000000000001,-0.528252131,-1.788611116,0.399048745,-0.070831635,0.104514088,0.191220334,0.0,0.0,0.0,0.0
1464,4.218,-0.82293509,-1.263900588,0.401514594,-0.077493428,0.09541608800000001,0.191216264,0.0,0.0,0.0,0.0
1466,3.995,-0.375899036,-1.096975282,0.402508555,-0.080253632,0.09541608800000001,0.191213816,0.0,0.0,0.0,0.0
1468,3.865,-0.115295059,-1.019790363,0.40463320700000005,-0.086611643,0.087758695,0.191208083,0.0,0.0,0.0,0.0
1470,3.636,0.34376887,-0.395446315,0.40463320700000005,-0.086611643,0.087758695,0.191208083,0.0,0.0,0.0,0.0
1472,3.424,0.768753817,-0.07206779099999999,0.405755552,-0.09195142199999999,0.091635782,0.191203972,0.0,0.0,0.0,0.0
1474,3.38,0.85695824,-0.042925747,0.405755552,-0.09195142199999999,0.091635782,0.191203972,0.0,0.0,0.0,0.0
1476,3.3160000000000003,0.9852555829999999,-0.104853252,0.40667874,-0.091338796,0.091635782,0.191199847,0.0,0.0,0.0,0.0
1478,3.4410000000000003,0.7346748359999999,0.263946213,0.40667874,-0.091338796,0.091635782,0.191199847,0.0,0.0,0.0,0.0
1480,3.392,0.832902488,0.403699845,0.40561566,-0.091008818,0.091635782,0.19119670100000002,0.0,0.0,0.0,0.0
1482,3.444,0.728660898,0.686166432,0.405280159,-0.090904679,0.091635782,0.19119570800000002,0.0,0.0,0.0,0.0
1484,3.5669999999999997,0.48208944200000003,0.850952747,0.40467964799999995,-0.089694237,0.096874061,0.191193549,0.0,0.0,0.0,0.0
1486,3.403,0.8108513829999999,0.807269082,0.40412474600000003,-0.08857572699999999,0.10171449699999999,0.19119155399999999,0.0,0.0,0.0,0.0
1488,3.424,0.768753817,0.616421168,0.40380003700000006,-0.08795883800000001,0.10171449699999999,0.191190387,0.0,0.0,0.0,0.0
1490,3.536,0.5442334679999999,0.352583495,0.402813583,-0.08606714,0.10171449699999999,0.19118671899999998,0.0,0.0,0.0,0.0
1492,3.7030000000000003,0.20945758899999997,-0.24503517100000002,0.40199367700000005,-0.084414297,0.10171449699999999,0.191183035,0.0,0.0,0.0,0.0
1494,4.082,-0.550303236,-1.035578324,0.401480285,-0.083378297,0.10171449699999999,0.19117900899999998,0.0,0.0,0.0,0.0
1496,4.3069999999999995,-1.001348582,-1.5970510519999999,0.40198659700000006,-0.08481603900000001,0.10659473400000001,0.191174798,0.0,0.0,0.0,0.0
1498,4.239,-0.865032655,-1.4957911590000001,0.40198659700000006,-0.08481603900000001,0.10659473400000001,0.191174798,0.0,0.0,0.0,0.0
1500,4.198,-0.78284217,-1.296563412,0.405120446,-0.089154409,0.10659473400000001,0.190217705,0.0,0.0,0.0,0.0
1503,4.292,-0.9712788920000001,-1.209035337,0.406153686,-0.09119056,0.10878619099999999,0.18873387100000003,0.0,0.0,0.0,0.0
1505,4.221,-0.8289490270000001,-1.306152835,0.406153686,-0.09119056,0.10878619099999999,0.18873387100000003,0.0,0.0,0.0,0.0
1508,4.096,-0.57836828,-0.936632665,0.407638602,-0.094181066,0.10878619099999999,0.187244911,0.0,0.0,0.0,0.0
1510,4.02,-0.426015186,-0.7431200990000001,0.40872661899999996,-0.09817051,0.102723806,0.186402603,0.0,0.0,0.0,0.0
1513,3.741,0.133281042,-0.6827897709999999,0.411421297,-0.104044972,0.098032539,0.184660692,0.0,0.0,0.0,0.0
1515,3.694,0.22749940300000002,0.20117706800000001,0.414583689,-0.106853722,0.10096105699999999,0.18274701,0.0,0.0,0.0,0.0
1518,3.786,0.043071973,0.128865703,0.41422553,-0.10463171,0.10096105699999999,0.18123728,0.0,0.0,0.0,0.0
